x y z
-0.6 1.7 0.000299102042
-0.5 1.7 0.0001706689329
-0.4 1.7 8.899805364e-05
-0.3 1.7 4.247081823e-05
-0.2 1.7 1.857836008e-05
-0.1 1.7 7.465180121e-06
0 1.7 2.763035522e-06
0.1 1.7 9.456136353e-07
0.2 1.7 3.009555194e-07
0.3 1.7 8.988298692e-08
0.4 1.7 2.556844228e-08
0.5 1.7 7.097901278e-09
0.6 1.7 1.993357577e-09
0.7 1.7 5.905765854e-10
0.8 1.7 1.89929266e-10
0.9 1.7 6.605697582e-11
1 1.7 2.409733536e-11
1.1 1.7 8.897166459e-12
1.2 1.7 3.236274448e-12
1.3 1.7 1.140314138e-12
1.4 1.7 3.854390166e-13
1.5 1.7 1.24377808e-13
1.6 1.7 3.837543834e-14
1.7 1.7 1.153623966e-14
1.8 1.7 3.619214596e-15
1.9 1.7 1.382857185e-15
2 1.7 7.391646417e-16
2.1 1.7 5.26881062e-16
2.2 1.7 4.427866372e-16
2.3 1.7 4.004261843e-16
2.4 1.7 3.63775317e-16
2.5 1.7 3.176685671e-16
2.6 1.7 2.627394536e-16
2.7 1.7 2.065906386e-16
2.8 1.7 1.558765364e-16
2.9 1.7 1.129658204e-16
3 1.7 7.57715384e-17
3.1 1.7 4.238635086e-17
3.2 1.7 1.448169415e-17

-3.2 1.8 9.660721782e-13
-3.1 1.8 6.840637183e-12
-3 1.8 4.385724153e-11
-2.9 1.8 2.545907301e-10
-2.8 1.8 1.338208641e-09
-2.7 1.8 6.36963612e-09
-2.6 1.8 2.745670268e-08
-2.5 1.8 1.071919811e-07
-2.4 1.8 3.790510389e-07
-2.3 1.8 1.214228618e-06
-2.2 1.8 3.523884254e-06
-2.1 1.8 9.266547033e-06
-2 1.8 2.20827159e-05
-1.9 1.8 4.769749427e-05
-1.8 1.8 9.339539642e-05
-1.7 1.8 0.000165817171
-1.6 1.8 0.0002669962023
-1.5 1.8 0.0003899968074
-1.4 1.8 0.000516914992
-1.3 1.8 0.0006218929625
-1.2 1.8 0.000679365573
-1.1 1.8 0.0006741471857
-1 1.8 0.0006079431033
-0.9 1.8 0.0004984792774
-0.8 1.8 0.0003718395835
-0.7 1.8 0.00025250593
-0.6 1.8 0.0001562139101
-0.5 1.8 8.812019886e-05
-0.4 1.8 4.537095654e-05
-0.3 1.8 2.134757018e-05
-0.2 1.8 9.192201951e-06
-0.1 1.8 3.628960916e-06
0 1.8 1.31664287e-06
0.1 1.8 4.404502978e-07
0.2 1.8 1.365077786e-07
0.3 1.8 3.94943487e-08
0.4 1.8 1.080133538e-08
0.5 1.8 2.851897081e-09
0.6 1.8 7.515485357e-10
0.7 1.8 2.064963478e-10
0.8 1.8 6.144592408e-11
0.9 1.8 1.996348913e-11
1 1.8 6.901914797e-12
1.1 1.8 2.444150447e-12
1.2 1.8 8.593435897e-13
1.3 1.8 2.941813586e-13
1.4 1.8 9.709512452e-14
1.5 1.8 3.089887397e-14
1.6 1.8 9.684170254e-15
1.7 1.8 3.225869196e-15
1.8 1.8 1.33368103e-15
1.9 1.8 7.616432247e-16
2 1.8 5.565446991e-16
2.1 1.8 4.674230132e-16
2.2 1.8 4.241341111e-16
2.3 1.8 3.927228133e-16
2.4 1.8 3.544685984e-16
2.5 1.8 3.045096537e-16
2.6 1.8 2.489233253e-16
2.7 1.8 1.948540184e-16
2.8 1.8 1.472281827e-16
2.9 1.8 1.07317222e-16
3 1.8 7.226157632e-17
3.1 1.8 4.015115627e-17
3.2 1.8 1.349155389e-17

-3.2 1.9 5.039752784e-13
-3.1 1.9 3.566219922e-12
-3 1.9 2.284690328e-11
-2.9 1.9 1.325142994e-10
-2.8 1.9 6.958788847e-10
-2.7 1.9 3.308758672e-09
-2.6 1.9 1.424575564e-08
-2.5 1.9 5.554265058e-08
-2.4 1.9 1.961208479e-07
-2.3 1.9 6.272148033e-07
-2.2 1.9 1.816971001e-06
-2.1 1.9 4.76834442e-06
-2 1.9 1.133781884e-05
-1.9 1.9 2.4428359e-05
-1.8 1.9 4.770123195e-05
-1.7 1.9 8.443275409e-05
-1.6 1.9 0.0001354948566
-1.5 1.9 0.0001971785341
-1.4 1.9 0.0002602718894
-1.3 1.9 0.000311705475
-1.2 1.9 0.0003388008858
-1.1 1.9 0.0003343318708
-1 1.9 0.0002996495634
-0.9 1.9 0.0002440304267
-0.8 1.9 0.0001806702548
-0.7 1.9 0.0001216719004
-0.6 1.9 7.458305941e-05
-0.5 1.9 4.164532992e-05
-0.4 1.9 2.12008907e-05
-0.3 1.9 9.850546649e-06
-0.2 1.9 4.182509024e-06
-0.1 1.9 1.625434104e-06
0 1.9 5.793525141e-07
0.1 1.9 1.899156903e-07
0.2 1.9 5.748681114e-08
0.3 1.9 1.616892473e-08
0.4 1.9 4.269736254e-09
0.5 1.9 1.077536901e-09
0.6 1.9 2.676579303e-10
0.7 1.9 6.830285968e-11
0.8 1.9 1.873537036e-11
0.9 1.9 5.645809252e-12
1 1.9 1.838044852e-12
1.1 1.9 6.220215822e-13
1.2 1.9 2.112340841e-13
1.3 1.9 7.046427896e-14
1.4 1.9 2.298676901e-14
1.5 1.9 7.51641769e-15
1.6 1.9 2.690903081e-15
1.7 1.9 1.229111717e-15
1.8 1.9 7.626720285e-16
1.9 1.9 5.782680019e-16
2 1.9 4.889191298e-16
2.1 1.9 4.43918288e-16
2.2 1.9 4.16515707e-16
2.3 1.9 3.851754687e-16
2.4 1.9 3.418869824e-16
2.5 1.9 2.88909814e-16
2.6 1.9 2.337997874e-16
2.7 1.9 1.821615817e-16
2.8 1.9 1.380874726e-16
2.9 1.9 1.013375625e-16
3 1.9 6.823485004e-17
3.1 1.9 3.759209107e-17
3.2 1.9 1.23795209e-17

-3.2 2 2.37887529e-13
-3.1 2 1.682301307e-12
-3 2 1.07701037e-11
-2.9 2 6.241882979e-11
-2.8 2 3.274967511e-10
-2.7 2 1.555661091e-09
-2.6 2 6.690578815e-09
-2.5 2 2.605434127e-08
-2.4 2 9.187436164e-08
-2.3 2 2.933864154e-07
-2.2 2 8.485053337e-07
-2.1 2 2.222695087e-06
-2 2 5.274273461e-06
-1.9 2 1.133848463e-05
-1.8 2 2.208591195e-05
-1.7 2 3.898601638e-05
-1.6 2 6.237472648e-05
-1.5 2 9.046833638e-05
-1.4 2 0.0001189774324
-1.3 2 0.0001419109319
-1.2 2 0.0001535559162
-1.1 2 0.000150781367
-1 2 0.0001344024644
-0.9 2 0.0001087960039
-0.8 2 8.001207326e-05
-0.7 2 5.348755541e-05
-0.6 2 3.252030871e-05
-0.5 2 1.799493857e-05
-0.4 2 9.069374293e-06
-0.3 2 4.167105243e-06
-0.2 2 1.747438469e-06
-0.1 2 6.696872143e-07
0 2 2.34964363e-07
0.1 2 7.564972913e-08
0.2 2 2.242525114e-08
0.3 2 6.151969654e-09
0.4 2 1.575049617e-09
0.5 2 3.818500839e-10
0.6 2 8.988994354e-11
0.7 2 2.1377565e-11
0.8 2 5.395248367e-12
0.9 2 1.497459546e-12
1 2 4.55695989e-13
1.1 2 1.468452966e-13
1.2 2 4.831053494e-14
1.3 2 1.598151713e-14
1.4 2 5.4647885e-15
1.5 2 2.140243454e-15
1.6 2 1.103643194e-15
1.7 2 7.493744582e-16
1.8 2 5.912399618e-16
1.9 2 5.056285318e-16
2 2 4.604796904e-16
2.1 2 4.357397172e-16
2.2 2 4.10722876e-16
2.3 2 3.739250958e-16
2.4 2 3.255418834e-16
2.5 2 2.71196213e-16
2.6 2 2.171772287e-16
2.7 2 1.683992612e-16
2.8 2 1.287543058e-16
2.9 2 9.57926311e-17
3 2 6.450058853e-17
3.1 2 3.524418039e-17
3.2 2 1.131272035e-17

-3.2 2.1 1.015994019e-13
-3.1 2.1 7.180885819e-13
-3 2.1 4.594215941e-12
-2.9 2.1 2.660670717e-11
-2.8 2.1 1.394860901e-10
-2.7 2.1 6.619849452e-10
-2.6 2.1 2.844218835e-09
-2.5 2.1 1.106365041e-08
-2.4 2.1 3.896547937e-08
-2.3 2.1 1.242614383e-07
-2.2 2.1 3.588389002e-07
-2.1 2.1 9.384372847e-07
-2 2.1 2.222765539e-06
-1.9 2.1 4.768805079e-06
-1.8 2.1 9.268367371e-06
-1.7 2.1 1.632040615e-05
-1.6 2.1 2.604089395e-05
-1.5 2.1 3.765727679e-05
-1.4 2.1 4.936165305e-05
-1.3 2.1 5.866348871e-05
-1.2 2.1 6.322436952e-05
-1.1 2.1 6.180926874e-05
-1 2.1 5.48282291e-05
-0.9 2.1 4.414512256e-05
-0.8 2.1 3.227421744e-05
-0.7 2.1 2.143450968e-05
-0.6 2.1 1.293822903e-05
-0.5 2.1 7.102189634e-06
-0.4 2.1 3.547810928e-06
-0.3 2.1 1.614087053e-06
-0.2 2.1 6.694347146e-07
-0.1 2.1 2.534048088e-07
0 2.1 8.767845127e-08
0.1 2.1 2.778412111e-08
0.2 2.1 8.085823182e-09
0.3 2.1 2.170098292e-09
0.4 2.1 5.407419974e-10
0.5 2.1 1.265649864e-10
0.6 2.1 2.840534785e-11
0.7 2.1 6.32926386e-12
0.8 2.1 1.47113749e-12
0.9 2.1 3.74130348e-13
1 2.1 1.057629935e-13
1.1 2.1 3.252340604e-14
1.2 2.1 1.06403872e-14
1.3 2.1 3.811176893e-15
1.4 2.1 1.669920776e-15
1.5 2.1 9.851144672e-16
1.6 2.1 7.288030997e-16
1.7 2.1 5.969485255e-16
1.8 2.1 5.177491568e-16
1.9 2.1 4.746141641e-16
2 2.1 4.521426275e-16
2.1 2.1 4.322024794e-16
2.2 2.1 4.01462661e-16
2.3 2.1 3.581075666e-16
2.4 2.1 3.067455501e-16
2.5 2.1 2.521661744e-16
2.6 2.1 1.99640416e-16
2.7 2.1 1.55014515e-16
2.8 2.1 1.204952484e-16
2.9 2.1 9.054987094e-17
3 2.1 6.089711528e-17
3.1 2.1 3.282242501e-17
3.2 2.1 1.025906778e-17

-3.2 2.2 3.926039605e-14
-3.1 2.2 2.773478977e-13
-3 2.2 1.773354119e-12
-2.9 2.2 1.02631477e-11
-2.8 2.2 5.376431705e-11
-2.7 2.2 2.549472427e-10
-2.6 2.2 1.094374464e-09
-2.5 2.2 4.252656209e-09
-2.4 2.2 1.496080554e-08
-2.3 2.2 4.76512612e-08
-2.2 2.2 1.374187002e-07
-2.1 2.2 3.58839214e-07
-2 2.2 8.485372486e-07
-1.9 2.2 1.817177685e-06
-1.8 2.2 3.524703362e-06
-1.7 2.2 6.192913034e-06
-1.6 2.2 9.85755377e-06
-1.5 2.2 1.421694925e-05
-1.4 2.2 1.858128623e-05
-1.3 2.2 2.201177188e-05
-1.2 2.2 2.363914998e-05
-1.1 2.2 2.302001056e-05
-1 2.2 2.033238528e-05
-0.9 2.2 1.629325469e-05
-0.8 2.2 1.184975397e-05
-0.7 2.2 7.824540727e-06
-0.6 2.2 4.692963109e-06
-0.5 2.2 2.557964783e-06
-0.4 2.2 1.267820419e-06
-0.3 2.2 5.717927775e-07
-0.2 2.2 2.348539217e-07
-0.1 2.2 8.793752563e-08
0 2.2 3.005509163e-08
0.1 2.2 9.391751349e-09
0.2 2.2 2.689349651e-09
0.3 2.2 7.080697551e-10
0.4 2.2 1.723267488e-10
0.5 2.2 3.912477244e-11
0.6 2.2 8.423756337e-12
0.7 2.2 1.770907374e-12
0.8 2.2 3.808951872e-13
0.9 2.2 8.878350286e-14
1 2.2 2.343261781e-14
1.1 2.2 7.157272114e-15
1.2 2.2 2.656255856e-15
1.3 2.2 1.320905625e-15
1.4 2.2 8.878030709e-16
1.5 2.2 7.056475439e-16
1.6 2.2 5.965020177e-16
1.7 2.2 5.247169046e-16
1.8 2.2 4.851925635e-16
1.9 2.2 4.662546506e-16
2 2.2 4.497908269e-16
2.1 2.2 4.235091143e-16
2.2 2.2 3.846559306e-16
2.3 2.2 3.369747583e-16
2.4 2.2 2.839203152e-16
2.5 2.2 2.293883761e-16
2.6 2.2 1.804761767e-16
2.7 2.2 1.428038914e-16
2.8 2.2 1.137337735e-16
2.9 2.2 8.597952176e-17
3 2.2 5.730225837e-17
3.1 2.2 3.027272527e-17
3.2 2.2 9.175262081e-18

-3.2 2.3 1.372551748e-14
-3.1 2.3 9.692547981e-14
-3 2.3 6.193946102e-13
-2.9 2.3 3.582422648e-12
-2.8 2.3 1.875370133e-11
-2.7 2.3 8.886060857e-11
-2.6 2.3 3.811160201e-10
-2.5 2.3 1.479608516e-09
-2.4 2.3 5.199917271e-09
-2.3 2.3 1.654347301e-08
-2.2 2.3 4.764977141e-08
-2.1 2.3 1.242581767e-07
-2 2.3 2.933921879e-07
-1.9 2.3 6.272845396e-07
-1.8 2.3 1.21453565e-06
-1.7 2.3 2.129744089e-06
-1.6 2.3 3.382697195e-06
-1.5 2.3 4.867101363e-06
-1.4 2.3 6.344669203e-06
-1.3 2.3 7.494563203e-06
-1.2 2.3 8.023402663e-06
-1.1 2.3 7.786314691e-06
-1 2.3 6.851160087e-06
-0.9 2.3 5.467214158e-06
-0.8 2.3 3.957895762e-06
-0.7 2.3 2.600180786e-06
-0.6 2.3 1.550778459e-06
-0.5 2.3 8.400299967e-07
-0.4 2.3 4.13486851e-07
-0.3 2.3 1.85059909e-07
-0.2 2.3 7.536298311e-08
-0.1 2.3 2.794961185e-08
0 2.3 9.450030173e-09
0.1 2.3 2.916969539e-09
0.2 2.3 8.235399765e-10
0.3 2.3 2.132374633e-10
0.4 2.3 5.085049352e-11
0.5 2.3 1.124781864e-11
0.6 2.3 2.337597693e-12
0.7 2.3 4.675603366e-13
0.8 2.3 9.403674263e-14
0.9 2.3 2.045813962e-14
1 2.3 5.374767536e-15
1.1 2.3 1.971411365e-15
1.2 2.3 1.094389914e-15
1.3 2.3 8.147615987e-16
1.4 2.3 6.803061222e-16
1.5 2.3 5.887433791e-16
1.6 2.3 5.266034595e-16
1.7 2.3 4.928643292e-16
1.8 2.3 4.780613704e-16
1.9 2.3 4.657721216e-16
2 2.3 4.430962747e-16
2.1 2.3 4.077485984e-16
2.2 2.3 3.619852461e-16
2.3 2.3 3.114004791e-16
2.4 2.3 2.560958181e-16
2.5 2.3 2.045760777e-16
2.6 2.3 1.632005221e-16
2.7 2.3 1.33880253e-16
2.8 2.3 1.089422364e-16
2.9 2.3 8.15741776e-17
3 2.3 5.308725261e-17
3.1 2.3 2.776059541e-17
3.2 2.3 8.070419921e-18

-3.2 2.4 4.339835274e-15
-3.1 2.4 3.064745177e-14
-3 2.4 1.957603145e-13
-2.9 2.4 1.131553597e-12
-2.8 2.4 5.919724958e-12
-2.7 2.4 2.802943457e-11
-2.6 2.4 1.201222299e-10
-2.5 2.4 4.659524605e-10
-2.4 2.4 1.636003915e-09
-2.3 2.4 5.199589389e-09
-2.2 2.4 1.495944582e-08
-2.1 2.4 3.896242878e-08
-2 2.4 9.187254823e-08
-1.9 2.4 1.961386124e-07
-1.8 2.4 3.791490819e-07
-1.7 2.4 6.636858239e-07
-1.6 2.4 1.052110463e-06
-1.5 2.4 1.51060962e-06
-1.4 2.4 1.964658175e-06
-1.3 2.4 2.314856341e-06
-1.2 2.4 2.471322753e-06
-1.1 2.4 2.390991931e-06
-1 2.4 2.096789674e-06
-0.9 2.4 1.667079286e-06
-0.8 2.4 1.20196625e-06
-0.7 2.4 7.861197566e-07
-0.6 2.4 4.6654118e-07
-0.5 2.4 2.513406455e-07
-0.4 2.4 1.229703638e-07
-0.3 2.4 5.466757663e-08
-0.2 2.4 2.209628637e-08
-0.1 2.4 8.126282105e-09
0 2.4 2.721729772e-09
0.1 2.4 8.311569569e-10
0.2 2.4 2.3177976e-10
0.3 2.4 5.915165301e-11
0.4 2.4 1.386113047e-11
0.5 2.4 2.999058718e-12
0.6 2.4 6.053451151e-13
0.7 2.4 1.164530378e-13
0.8 2.4 2.246915694e-14
0.9 2.4 4.974785318e-15
1 2.4 1.662891019e-15
1.1 2.4 9.637941879e-16
1.2 2.4 7.57768879e-16
1.3 2.4 6.499734321e-16
1.4 2.4 5.731086804e-16
1.5 2.4 5.230861443e-16
1.6 2.4 4.972314512e-16
1.7 2.4 4.877171189e-16
1.8 2.4 4.780322412e-16
1.9 2.4 4.571813636e-16
2 2.4 4.244723283e-16
2.1 2.4 3.821457517e-16
2.2 2.4 3.327017656e-16
2.3 2.4 2.783285319e-16
2.4 2.4 2.249348093e-16
2.5 2.4 1.811583947e-16
2.6 2.4 1.508608513e-16
2.7 2.4 1.283662259e-16
2.8 2.4 1.04218005e-16
2.9 2.4 7.640814695e-17
3 2.4 4.88990115e-17
3.1 2.4 2.52304654e-17
3.2 2.4 7.046611826e-18

-3.2 2.5 1.239602978e-15
-3.1 2.5 8.766199157e-15
-3 2.5 5.598368762e-14
-2.9 2.5 3.234255195e-13
-2.8 2.5 1.690955579e-12
-2.7 2.5 8.001227173e-12
-2.6 2.5 3.426516872e-11
-2.5 2.5 1.328098242e-10
-2.4 2.5 4.659089337e-10
-2.3 2.5 1.479381254e-09
-2.2 2.5 4.25191152e-09
-2.1 2.5 1.106196824e-08
-2 2.5 2.605230992e-08
-1.9 2.5 5.55456526e-08
-1.8 2.5 1.072189256e-07
-1.7 2.5 1.87387864e-07
-1.6 2.5 2.965481476e-07
-1.5 2.5 4.249837995e-07
-1.4 2.5 5.515917354e-07
-1.3 2.5 6.484582341e-07
-1.2 2.5 6.90593509e-07
-1.1 2.5 6.663527157e-07
-1 2.5 5.826406574e-07
-0.9 2.5 4.617386045e-07
-0.8 2.5 3.31730916e-07
-0.7 2.5 2.161122315e-07
-0.6 2.5 1.277032004e-07
-0.5 2.5 6.846960274e-08
-0.4 2.5 3.332230664e-08
-0.3 2.5 1.472683374e-08
-0.2 2.5 5.91360006e-09
-0.1 2.5 2.158934034e-09
0 2.5 7.171486322e-10
0.1 2.5 2.169626087e-10
0.2 2.5 5.985773206e-11
0.3 2.5 1.508635011e-11
0.4 2.5 3.482922776e-12
0.5 2.5 7.399929851e-13
0.6 2.5 1.461472746e-13
0.7 2.5 2.761956015e-14
0.8 2.5 5.549231455e-15
0.9 2.5 1.617346157e-15
1 2.5 8.920360491e-16
1.1 2.5 7.076670458e-16
1.2 2.5 6.173265841e-16
1.3 2.5 5.551628309e-16
1.4 2.5 5.16762114e-16
1.5 2.5 4.999355135e-16
1.6 2.5 4.934981389e-16
1.7 2.5 4.851746181e-16
1.8 2.5 4.653255597e-16
1.9 2.5 4.332522419e-16
2 2.5 3.916082936e-16
2.1 2.5 3.447030648e-16
2.2 2.5 2.927619724e-16
2.3 2.5 2.397324734e-16
2.4 2.5 1.948463419e-16
2.5 2.5 1.64191167e-16
2.6 2.5 1.436307636e-16
2.7 2.5 1.228545199e-16
2.8 2.5 9.738469391e-17
2.9 2.5 7.01443294e-17
3 2.5 4.446932995e-17
3.1 2.5 2.268458361e-17
3.2 2.5 5.990147659e-18

-3.2 2.6 3.183206424e-16
-3.1 2.6 2.265825007e-15
-3 2.6 1.448634106e-14
-2.9 2.6 8.365190254e-14
-2.8 2.6 4.370969659e-13
-2.7 2.6 2.066950562e-12
-2.6 2.6 8.845777899e-12
-2.5 2.6 3.426100203e-11
-2.4 2.6 1.200966886e-10
-2.3 2.6 3.810140646e-10
-2.2 2.6 1.094067743e-09
-2.1 2.6 2.8435241e-09
-2 2.6 6.689560639e-09
-1.9 2.6 1.424581245e-08
-1.8 2.6 2.746309847e-08
-1.7 2.6 4.79304368e-08
-1.6 2.6 7.573613784e-08
-1.5 2.6 1.083575516e-07
-1.4 2.6 1.403842282e-07
-1.3 2.6 1.647117238e-07
-1.2 2.6 1.750360611e-07
-1.1 2.6 1.684937473e-07
-1 2.6 1.46945848e-07
-0.9 2.6 1.161237199e-07
-0.8 2.6 8.316826453e-08
-0.7 2.6 5.399608392e-08
-0.6 2.6 3.178656341e-08
-0.5 2.6 1.697175808e-08
-0.4 2.6 8.221613258e-09
-0.3 2.6 3.614957969e-09
-0.2 2.6 1.443325551e-09
-0.1 2.6 5.235727113e-10
0 2.6 1.726745998e-10
0.1 2.6 5.181747079e-11
0.2 2.6 1.416398846e-11
0.3 2.6 3.531929825e-12
0.4 2.6 8.054437705e-13
0.5 2.6 1.689022236e-13
0.6 2.6 3.31550381e-14
0.7 2.6 6.566721728e-15
0.8 2.6 1.720129725e-15
0.9 2.6 8.522149573e-16
1 2.6 6.59263701e-16
1.1 2.6 5.812253816e-16
1.2 2.6 5.338923075e-16
1.3 2.6 5.078201611e-16
1.4 2.6 4.976079039e-16
1.5 2.6 4.934777738e-16
1.6 2.6 4.83683692e-16
1.7 2.6 4.632127881e-16
1.8 2.6 4.316733153e-16
1.9 2.6 3.912493714e-16
2 2.6 3.44734276e-16
2.1 2.6 2.950226993e-16
2.2 2.6 2.462615882e-16
2.3 2.6 2.040235333e-16
2.4 2.6 1.748674128e-16
2.5 2.6 1.56129405e-16
2.6 2.6 1.381063722e-16
2.7 2.6 1.15339873e-16
2.8 2.6 8.92941812e-17
2.9 2.6 6.36021774e-17
3 2.6 4.023646107e-17
3.1 2.6 2.030490672e-17
3.2 2.6 5.017613962e-18

-3.2 2.7 7.144459991e-17
-3.1 2.7 5.256100309e-16
-3 2.7 3.391780559e-15
-2.9 2.7 1.958260637e-14
-2.8 2.7 1.022468002e-13
-2.7 2.7 4.832071414e-13
-2.6 2.7 2.066648065e-12
-2.5 2.7 7.999094489e-12
-2.4 2.7 2.801953158e-11
-2.3 2.7 8.882498769e-11
-2.2 2.7 2.548445611e-10
-2.1 2.7 6.617521416e-10
-2 2.7 1.555288591e-09
-1.9 2.7 3.308570025e-09
-1.8 2.7 6.370945673e-09
-1.7 2.7 1.110516325e-08
-1.6 2.7 1.752386066e-08
-1.5 2.7 2.503503643e-08
-1.4 2.7 3.238276842e-08
-1.3 2.7 3.792845887e-08
-1.2 2.7 4.022954505e-08
-1.1 2.7 3.864583971e-08
-1 2.7 3.362743126e-08
-0.9 2.7 2.650825774e-08
-0.8 2.7 1.893377674e-08
-0.7 2.7 1.225587053e-08
-0.6 2.7 7.191114165e-09
-0.5 2.7 3.825619171e-09
-0.4 2.7 1.845806418e-09
-0.3 2.7 8.079699929e-10
-0.2 2.7 3.209963056e-10
-0.1 2.7 1.157987146e-10
0 2.7 3.7953556e-11
0.1 2.7 1.130981457e-11
0.2 2.7 3.067139404e-12
0.3 2.7 7.581843222e-13
0.4 2.7 1.714644512e-13
0.5 2.7 3.593076758e-14
0.6 2.7 7.37592954e-15
0.7 2.7 1.84334244e-15
0.8 2.7 8.218478167e-16
0.9 2.7 6.124687286e-16
1 2.7 5.456199054e-16
1.1 2.7 5.139769001e-16
1.2 2.7 4.983641807e-16
1.3 2.7 4.917344786e-16
1.4 2.7 4.856103789e-16
1.5 2.7 4.725963735e-16
1.6 2.7 4.482681984e-16
1.7 2.7 4.151550468e-16
1.8 2.7 3.751236165e-16
1.9 2.7 3.315189881e-16
2 2.7 2.864758778e-16
2.1 2.7 2.423755065e-16
2.2 2.7 2.057791999e-16
2.3 2.7 1.801741654e-16
2.4 2.7 1.634543072e-16
2.5 2.7 1.480779312e-16
2.6 2.7 1.275247986e-16
2.7 2.7 1.032533299e-16
2.8 2.7 7.914204867e-17
2.9 2.7 5.623050614e-17
3 2.7 3.537573744e-17
3.1 2.7 1.764842114e-17
3.2 2.7 3.909062894e-18

-3.2 2.8 1.138279509e-17
-3.1 2.8 1.039601477e-16
-3 2.8 7.139053112e-16
-2.9 2.8 4.152163147e-15
-2.8 2.8 2.165180881e-14
-2.7 2.8 1.022313954e-13
-2.6 2.8 4.369624014e-13
-2.5 2.8 1.69023176e-12
-2.4 2.8 5.916702286e-12
-2.3 2.8 1.874339582e-11
-2.2 2.8 5.373534693e-11
-2.1 2.8 1.394204131e-10
-2 2.8 3.27386509e-10
-1.9 2.8 6.957911274e-10
-1.8 2.8 1.338438604e-09
-1.7 2.8 2.330449302e-09
-1.6 2.8 3.673037589e-09
-1.5 2.8 5.240605824e-09
-1.4 2.8 6.769200001e-09
-1.3 2.8 7.916370558e-09
-1.2 2.8 8.382728261e-09
-1.1 2.8 8.038180601e-09
-1 2.8 6.98058074e-09
-0.9 2.8 5.490876581e-09
-0.8 2.8 3.912646872e-09
-0.7 2.8 2.526095737e-09
-0.6 2.8 1.477953591e-09
-0.5 2.8 7.837859028e-10
-0.4 2.8 3.768496192e-10
-0.3 2.8 1.643230916e-10
-0.2 2.8 6.50035122e-11
-0.1 2.8 2.33377784e-11
0 2.8 7.608278562e-12
0.1 2.8 2.25381343e-12
0.2 2.8 6.07388553e-13
0.3 2.8 1.49349078e-13
0.4 2.8 3.385846571e-14
0.5 2.8 7.403081723e-15
0.6 2.8 1.866042259e-15
0.7 2.8 7.832461401e-16
0.8 2.8 5.666520168e-16
0.9 2.8 5.10854702e-16
1 2.8 4.890543889e-16
1.1 2.8 4.789452333e-16
1.2 2.8 4.709241532e-16
1.3 2.8 4.59804111e-16
1.4 2.8 4.40824594e-16
1.5 2.8 4.150619989e-16
1.6 2.8 3.81859709e-16
1.7 2.8 3.43918218e-16
1.8 2.8 3.044600962e-16
1.9 2.8 2.654448551e-16
2 2.8 2.295867635e-16
2.1 2.8 2.006295956e-16
2.2 2.8 1.797464633e-16
2.3 2.8 1.654782988e-16
2.4 2.8 1.511457964e-16
2.5 2.8 1.329092391e-16
2.6 2.8 1.110463228e-16
2.7 2.8 8.887219858e-17
2.8 2.8 6.813112924e-17
2.9 2.8 4.840499836e-17
3 2.8 3.028155287e-17
3.1 2.8 1.495485083e-17
3.2 2.8 2.838730769e-18

-3.2 2.9 0
-3.1 2.9 1.076756332e-17
-3 2.9 1.25818999e-16
-2.9 2.9 7.928733509e-16
-2.8 2.9 4.154643047e-15
-2.7 2.9 1.958171612e-14
-2.6 2.9 8.361718799e-14
-2.5 2.9 3.232347368e-13
-2.4 2.9 1.130789291e-12
-2.3 2.9 3.579889431e-12
-2.2 2.9 1.025613423e-11
-2.1 2.9 2.659081789e-11
-2 2.9 6.239139973e-11
-1.9 2.9 1.324878764e-10
-1.8 2.9 2.546251562e-10
-1.7 2.9 4.429123439e-10
-1.6 2.9 6.973414644e-10
-1.5 2.9 9.938183155e-10
-1.4 2.9 1.28211758e-09
-1.3 2.9 1.497397074e-09
-1.2 2.9 1.583314168e-09
-1.1 2.9 1.515846669e-09
-1 2.9 1.314145729e-09
-0.9 2.9 1.031762091e-09
-0.8 2.9 7.336985405e-10
-0.7 2.9 4.726282376e-10
-0.6 2.9 2.758394432e-10
-0.5 2.9 1.458844666e-10
-0.4 2.9 6.99313131e-11
-0.3 2.9 3.039163461e-11
-0.2 2.9 1.197808389e-11
-0.1 2.9 4.282886918e-12
0 2.9 1.390072247e-12
0.1 2.9 4.099456798e-13
0.2 2.9 1.1014571e-13
0.3 2.9 2.722466572e-14
0.4 2.9 6.445054941e-15
0.5 2.9 1.708294928e-15
0.6 2.9 7.132119302e-16
0.7 2.9 5.104059455e-16
0.8 2.9 4.633627091e-16
0.9 2.9 4.463192032e-16
1 2.9 4.35430263e-16
1.1 2.9 4.24573092e-16
1.2 2.9 4.093749566e-16
1.3 2.9 3.876906673e-16
1.4 2.9 3.606198451e-16
1.5 2.9 3.296675877e-16
1.6 2.9 2.973201971e-16
1.7 2.9 2.649415323e-16
1.8 2.9 2.341891571e-16
1.9 2.9 2.073790077e-16
2 2.9 1.859757357e-16
2.1 2.9 1.703117227e-16
2.2 2.9 1.577118937e-16
2.3 2.9 1.447557295e-16
2.4 2.9 1.2822584e-16
2.5 2.9 1.096058665e-16
2.6 2.9 9.083804151e-17
2.7 2.9 7.264702154e-17
2.8 2.9 5.560228489e-17
2.9 2.9 3.935854455e-17
3 2.9 2.475888678e-17
3.1 2.9 1.207632457e-17
3.2 2.9 1.93163345e-18

-3.2 3 0
-3.1 3 0
